#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: ldrmodules
# Plugin Description: Detect unlinked DLLs
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" ldrmodules --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Pid      Process              Base               InLoad InInit InMem MappedPath
    2524 SearchProtocol       0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    2524 SearchProtocol       0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    2524 SearchProtocol       0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    2524 SearchProtocol       0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    2524 SearchProtocol       0x000007fef9800000 True   True   True  \Windows\System32\mssprxy.dll
    2524 SearchProtocol       0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    2524 SearchProtocol       0x000007fef7cb0000 True   True   True  \Windows\System32\tquery.dll
    2524 SearchProtocol       0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
    2524 SearchProtocol       0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
    2524 SearchProtocol       0x000007fef7f20000 True   True   True  \Windows\System32\cscobj.dll
    2524 SearchProtocol       0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    2524 SearchProtocol       0x00000000ff610000 True   False  True  \Windows\System32\SearchProtocolHost.exe
    2524 SearchProtocol       0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    2524 SearchProtocol       0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    2524 SearchProtocol       0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    2524 SearchProtocol       0x000007fef2c00000 True   True   True  \Windows\System32\mssvp.dll
    2524 SearchProtocol       0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    2524 SearchProtocol       0x000007fef64d0000 True   True   True  \Windows\System32\msidle.dll
    2524 SearchProtocol       0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
    2524 SearchProtocol       0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    2524 SearchProtocol       0x000007fefdab0000 True   True   True  \Windows\System32\profapi.dll
    1720 SearchFilterHo       0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    1720 SearchFilterHo       0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    1720 SearchFilterHo       0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
    1720 SearchFilterHo       0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    1720 SearchFilterHo       0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    1720 SearchFilterHo       0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
    1720 SearchFilterHo       0x000007fefb2f0000 True   True   True  \Windows\System32\msshooks.dll
    1720 SearchFilterHo       0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    1720 SearchFilterHo       0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    1720 SearchFilterHo       0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    1720 SearchFilterHo       0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    1720 SearchFilterHo       0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    1720 SearchFilterHo       0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    1720 SearchFilterHo       0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    1720 SearchFilterHo       0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    1720 SearchFilterHo       0x000007fef7cb0000 True   True   True  \Windows\System32\tquery.dll
    1720 SearchFilterHo       0x000007fef2cd0000 True   True   True  \Windows\System32\mscoree.dll
    1720 SearchFilterHo       0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    1720 SearchFilterHo       0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    1720 SearchFilterHo       0x00000000ffdd0000 True   False  True  \Windows\System32\SearchFilterHost.exe
    1720 SearchFilterHo       0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    1720 SearchFilterHo       0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    1720 SearchFilterHo       0x000007fef9800000 True   True   True  \Windows\System32\mssprxy.dll
    1720 SearchFilterHo       0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1720 SearchFilterHo       0x000007fefd820000 True   True   True  \Windows\System32\sxs.dll
    1720 SearchFilterHo       0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    1720 SearchFilterHo       0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    1512 WinRAR.exe           0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    1512 WinRAR.exe           0x00000000026e0000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
    1512 WinRAR.exe           0x000007fefdab0000 True   True   True  \Windows\System32\profapi.dll
    1512 WinRAR.exe           0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
    1512 WinRAR.exe           0x000007fefdbd0000 True   True   True  \Windows\System32\mpr.dll
    1512 WinRAR.exe           0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    1512 WinRAR.exe           0x000000013f710000 True   False  True  \Program Files\WinRAR\WinRAR.exe
    1512 WinRAR.exe           0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
    1512 WinRAR.exe           0x000007fefafe0000 True   True   True  \Windows\System32\WindowsCodecs.dll
    1512 WinRAR.exe           0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    1512 WinRAR.exe           0x000007fefc900000 True   True   True  \Windows\System32\davclnt.dll
    1512 WinRAR.exe           0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    1512 WinRAR.exe           0x000007fefc920000 True   True   True  \Windows\System32\ntlanman.dll
    1512 WinRAR.exe           0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
    1512 WinRAR.exe           0x000007fefe2f0000 True   True   True  \Windows\System32\comdlg32.dll
    1512 WinRAR.exe           0x000007fefdb50000 True   True   True  \Windows\System32\wkscli.dll
    1512 WinRAR.exe           0x000007fefad60000 True   True   True  \Windows\System32\EhStorAPI.dll
    1512 WinRAR.exe           0x000007fefaf70000 True   True   True  \Windows\System32\cscdll.dll
    1512 WinRAR.exe           0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    1512 WinRAR.exe           0x000007fef5da0000 True   True   True  \Windows\System32\ntshrui.dll
    1512 WinRAR.exe           0x000007fefd7b0000 True   True   True  \Windows\System32\apphelp.dll
    1512 WinRAR.exe           0x000007fefe470000 True   True   True  \Windows\System32\setupapi.dll
    1512 WinRAR.exe           0x000007fef1fd0000 True   True   True  \Windows\System32\riched20.dll
    1512 WinRAR.exe           0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
    1512 WinRAR.exe           0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    1512 WinRAR.exe           0x000007fef93f0000 True   True   True  \Windows\System32\PortableDeviceApi.dll
    1512 WinRAR.exe           0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    1512 WinRAR.exe           0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    1512 WinRAR.exe           0x000007fefb700000 True   True   True  \Windows\System32\winmm.dll
    1512 WinRAR.exe           0x000007fef5e20000 True   True   True  \Windows\System32\cscui.dll
    1512 WinRAR.exe           0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    1512 WinRAR.exe           0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
    1512 WinRAR.exe           0x000007fefc050000 True   True   True  \Windows\System32\powrprof.dll
    1512 WinRAR.exe           0x000007fefc160000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll
    1512 WinRAR.exe           0x000007fef85a0000 True   True   True  \Windows\System32\cscapi.dll
    1512 WinRAR.exe           0x000007fefdc90000 True   True   True  \Windows\System32\devobj.dll
    1512 WinRAR.exe           0x000007fefaea0000 True   True   True  \Windows\System32\shdocvw.dll
    1512 WinRAR.exe           0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1512 WinRAR.exe           0x000007fefd4d0000 True   True   True  \Windows\System32\secur32.dll
    1512 WinRAR.exe           0x000007fefde90000 True   True   True  \Windows\System32\wintrust.dll
    1512 WinRAR.exe           0x000007fefc8f0000 True   True   True  \Windows\System32\davhlpr.dll
    1512 WinRAR.exe           0x000007fefe110000 True   True   True  \Windows\System32\Wldap32.dll
    1512 WinRAR.exe           0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    1512 WinRAR.exe           0x000007fefd920000 True   True   True  \Windows\System32\slc.dll
    1512 WinRAR.exe           0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    1512 WinRAR.exe           0x000007fefdb70000 True   True   True  \Windows\System32\srvcli.dll
    1512 WinRAR.exe           0x000007fef1d50000 True   True   True  \Windows\System32\wpdshext.dll
    1512 WinRAR.exe           0x000007fefc950000 True   True   True  \Windows\System32\drprov.dll
    1512 WinRAR.exe           0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    1512 WinRAR.exe           0x000007fefcc50000 True   True   True  \Windows\System32\ntmarta.dll
    1512 WinRAR.exe           0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
    1512 WinRAR.exe           0x000007fefc990000 True   True   True  \Windows\System32\VBoxMRXNP.dll
    1512 WinRAR.exe           0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    1512 WinRAR.exe           0x000007fefdba0000 True   True   True  \Windows\System32\netutils.dll
    1512 WinRAR.exe           0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    1512 WinRAR.exe           0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
    1512 WinRAR.exe           0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    1512 WinRAR.exe           0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    1512 WinRAR.exe           0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
    1512 WinRAR.exe           0x000007fef5770000 True   True   True  \Program Files\Common Files\Microsoft Shared\ink\tiptsf.dll
    1512 WinRAR.exe           0x000007fefbc20000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a\GdiPlus.dll
    1512 WinRAR.exe           0x000007fefb2e0000 True   True   True  \Windows\System32\msimg32.dll
    1512 WinRAR.exe           0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
    1512 WinRAR.exe           0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    1512 WinRAR.exe           0x000007fef9860000 True   True   True  \Windows\System32\EhStorShell.dll
    1512 WinRAR.exe           0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
    1512 WinRAR.exe           0x000007fefded0000 True   True   True  \Windows\System32\cfgmgr32.dll
    1512 WinRAR.exe           0x000007fefb5b0000 True   True   True  \Windows\System32\dwmapi.dll
    1512 WinRAR.exe           0x000007fefbea0000 True   True   True  \Windows\System32\propsys.dll
    2868 SearchProtocol       0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    2868 SearchProtocol       0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    2868 SearchProtocol       0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
    2868 SearchProtocol       0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    2868 SearchProtocol       0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    2868 SearchProtocol       0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    2868 SearchProtocol       0x000007fefb2f0000 True   True   True  \Windows\System32\msshooks.dll
    2868 SearchProtocol       0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    2868 SearchProtocol       0x000007fef2b30000 True   True   True  \Windows\System32\mssph.dll
    2868 SearchProtocol       0x000007fefc160000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll
    2868 SearchProtocol       0x000007fefb180000 True   True   True  \Windows\System32\mapi32.dll
    2868 SearchProtocol       0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    2868 SearchProtocol       0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    2868 SearchProtocol       0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    2868 SearchProtocol       0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    2868 SearchProtocol       0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    2868 SearchProtocol       0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    2868 SearchProtocol       0x000007fefcc50000 True   True   True  \Windows\System32\ntmarta.dll
    2868 SearchProtocol       0x000007fefe470000 True   True   True  \Windows\System32\setupapi.dll
    2868 SearchProtocol       0x000007fefdc90000 True   True   True  \Windows\System32\devobj.dll
    2868 SearchProtocol       0x000007fefbea0000 True   True   True  \Windows\System32\propsys.dll
    2868 SearchProtocol       0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    2868 SearchProtocol       0x000007fef7cb0000 True   True   True  \Windows\System32\tquery.dll
    2868 SearchProtocol       0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
    2868 SearchProtocol       0x000007fefe110000 True   True   True  \Windows\System32\Wldap32.dll
    2868 SearchProtocol       0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    2868 SearchProtocol       0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    2868 SearchProtocol       0x00000000ff610000 True   False  True  \Windows\System32\SearchProtocolHost.exe
    2868 SearchProtocol       0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    2868 SearchProtocol       0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    2868 SearchProtocol       0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    2868 SearchProtocol       0x000007fef9800000 True   True   True  \Windows\System32\mssprxy.dll
    2868 SearchProtocol       0x000007fefdab0000 True   True   True  \Windows\System32\profapi.dll
    2868 SearchProtocol       0x000007fef64d0000 True   True   True  \Windows\System32\msidle.dll
    2868 SearchProtocol       0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
    2868 SearchProtocol       0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    2868 SearchProtocol       0x000007fefded0000 True   True   True  \Windows\System32\cfgmgr32.dll
    2868 SearchProtocol       0x000007fefd3b0000 True   True   True  \Windows\System32\authz.dll
     796 DumpIt.exe           0x0000000076360000 False  False  False \Windows\SysWOW64\KernelBase.dll
     796 DumpIt.exe           0x0000000001340000 True   False  True  \Users\SmartNet\Downloads\DumpIt\DumpIt.exe
     796 DumpIt.exe           0x0000000075c30000 False  False  False \Windows\SysWOW64\advapi32.dll
